общая (м²),жилая (м²),кухня (м²),этаж,потолки (м),год постройки (год),Расстояние до метро (мин),Стоимость (рубли),Тип квартиры,отделка,Санузел,Лоджия,Вид из окон во двор,Интернет,Мебель,Мебель на кухне,Стиральная машина,Холодильник,Посудомойка,Можно с детьми,застройщик,Индивидуальный проект,тип здания,число подъездов,Лифт,Мусоропровод,Открытая парковка,число квартир,Центральное отопление,Без животных,Без детей,Охрана/консьерж,Вид из окон на улицу,Телевизор,Закрытая территория,Балкон,Можно с животными,Несколько санузлов,реконструкция,Кондиционер,Закрытая парковка,Автономное отопление,Подземная парковка,Встроенная техника,Вид из окон во двор и на улицу,На полу паркет,Телефон,Сигнализация,На полу ламинат,Две лоджии,Два балкона,URL,Станция метро
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,URL,0
77,0,0,0.4,0,1939,9,63000,3.0,2,2,0,1,0,1,0,1,1,1,1,0.0,1,3,5,0,0,1,54,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3979257832259701158/;,Новочеркасская
20,0,0,0.75,0,1756,5,36000,0.5,3,2,0,0,1,1,1,1,1,1,1,0.0,1,3,0,0,0,1,36,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1818752613595066881/;,Сенная Площадь
48,0,11,0.2,0,1903,8,50000,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6330279923509638410/;,Лиговский Проспект
18,15,0,0.42857142857142855,3,2023,5,35000,0.5,3,2,0,0,1,1,1,1,1,0,1,0.0,1,3,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7882908668749167872/;,Пушкинская
60,40,"7,5",1.0,3,1855,8,60000,2.0,1,1,0,0,1,1,1,1,1,0,0,0.0,0,3,3,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/165301638696088065/;,Садовая
"40,5",17,9,0.08333333333333333,"2,7",1974,6,45000,1.0,1,1,0,0,1,1,1,1,1,0,0,0.0,0,2,2,1,1,1,163,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3487799204990737664/;,Приморская
66,25,15,0.5,"3,2",1875,4,60000,2.0,1,1,0,0,1,1,1,1,1,1,0,0.0,1,3,5,0,0,0,65,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,https://realty.ya.ru/offer/8644547697588566784/;,Василеостровская
25,0,0,0.9166666666666666,"2,7",2022,10,33000,0.5,0,0,0,0,0,0,0,0,0,0,0,4.0,1,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/177838673736188161/;,Автово
"37,8","14,8",9,0.15384615384615385,"2,65",2011,6,25000,1.0,1,1,0,0,1,1,1,1,1,0,0,5.0,1,0,4,1,1,1,1691,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7766450505847597057/;,Парнас
31,16,7,0.6666666666666666,"2,5",1968,10,45000,1.0,0,0,0,0,0,1,1,1,1,0,0,0.0,0,2,7,1,1,1,392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3222704792171012609/;,Академическая
55,0,15,0.3,"2,75",2020,10,60000,2.0,3,0,1,0,0,0,0,0,0,0,1,17.0,1,4,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4628782999801997854/;,Фрунзенская
39,19,9,0.4375,"2,75",2009,8,34000,1.0,2,1,0,1,1,1,1,1,1,0,1,6.0,1,2,3,1,1,1,303,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/2617056604524429057/;,Звёздная
45,0,16,1.0,"2,5",2021,7,150000,2.0,3,2,0,1,1,1,1,1,1,1,0,1.0,0,5,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,https://realty.ya.ru/offer/6989123672995806979/;,Удельная
45,30,"14,5",0.625,3,2022,4,70000,2.0,2,2,1,1,0,1,1,1,1,0,1,8.0,1,4,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672993959812/;,Фрунзенская
54,"32,5","10,5",1.0,"2,65",1983,8,35000,2.0,1,1,0,1,1,1,1,1,1,0,1,0.0,0,2,9,1,1,1,664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6241823498083308288/;,Дунайская
24,14,0,0.4,"2,7",2023,10,39600,0.5,2,2,0,1,1,1,1,1,1,1,1,11.0,1,4,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4754909152650329754/;,Ломоносовская
"43,1",28,"5,5",0.4,"2,75",1960,7,30000,1.0,0,1,0,0,0,1,0,1,1,0,0,0.0,1,3,0,0,0,1,100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6277929468793682567/;,Фрунзенская
24,21,0,0.8333333333333334,"2,5",2023,4,42000,0.5,0,0,0,0,1,1,1,1,1,0,1,26.0,1,5,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5227616976259142189/;,Бухарестская
52,28,12,0.5,"3,5",1854,7,120000,1.0,3,1,0,0,1,1,1,1,1,0,1,0.0,1,3,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5753149979668098049/;,Чернышевская
31,0,0,0.25,"2,7",2014,8,40000,0.5,2,2,1,0,1,1,1,1,1,0,1,5.0,1,4,20,1,1,0,980,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5167825136900344321/;,Балтийская
78,47,22,0.8421052631578947,0,0,9,83000,2.0,2,1,0,0,1,1,1,1,1,1,1,8.0,0,4,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672993987713/;,Фрунзенская
80,50,11,0.5,"2,7",2008,9,50000,3.0,2,1,0,0,1,1,1,1,1,0,1,0.0,1,3,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://realty.ya.ru/offer/4863151348101943297/;,Проспект Славы
54,34,9,0.14285714285714285,3,1960,5,45000,2.0,1,1,0,1,0,1,1,1,1,0,0,0.0,1,3,9,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7567099462900454919/;,Автово
20,0,0,0.6,"3,3",1833,5,30000,0.5,3,2,0,0,0,1,1,0,1,0,1,0.0,1,4,0,0,0,1,36,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4628782999802058515/;,Сенная Площадь
52,36,12,1.0,0,1899,9,80000,2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4321554176007021825/;,Площадь Восстания
15,8,0,0.5,"2,9",1917,7,26000,0.5,2,2,0,1,1,1,1,1,1,0,0,0.0,1,3,0,0,0,1,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6623463218634573825/;,Чернышевская
36,0,0,0.375,3,2023,6,87500,1.0,2,2,0,0,1,1,0,1,1,1,1,2.0,0,4,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/461365290119309216/;,Пушкинская
42,28,8,0.8,"2,6",1995,7,26000,1.0,-1,1,1,1,1,0,1,1,1,0,1,0.0,1,2,11,1,1,1,437,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/239726495219147776/;,Проспект Просвещения
36,22,10,0.3076923076923077,"2,65",2021,8,38000,1.0,2,2,1,1,1,1,1,1,1,0,1,4.0,1,5,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/2397997123503048448/;,Пролетарская
30,0,0,0.896551724137931,"2,7",2022,5,36000,0.5,3,2,0,1,1,1,1,1,1,0,1,12.0,1,5,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3468317420333125120/;,Купчино
40,0,12,0.631578947368421,"2,8",2010,5,36000,1.0,1,1,1,0,1,1,1,1,1,0,0,1.0,1,5,5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/9142176083965435905/;,Пролетарская
50,35,14,0.4117647058823529,"26,5",2012,8,60000,1.0,1,2,0,0,0,1,1,1,1,0,0,8.0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8045080823831556609/;,Московская
55,0,0,0.5714285714285714,3,1958,9,71500,2.0,1,2,0,1,1,1,0,1,1,1,1,0.0,1,3,8,1,0,1,179,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1714102785531958273/;,Парк Победы
70,0,0,0.4,"3,5",1897,9,99000,2.0,2,2,0,1,1,1,1,1,1,0,1,0.0,1,3,8,0,0,1,51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1949233733917236224/;,Василеостровская
15,14,0,0.6666666666666666,2,2020,9,39000,0.5,1,2,0,0,1,1,0,0,0,0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6857595493322486272/;,Невский проспект
38,0,12,0.5,0,2023,9,55000,1.0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6330279923536508059/;,Ломоносовская
25,0,0,0.38461538461538464,"2,7",2021,8,55000,0.5,3,2,0,0,1,1,1,1,1,0,1,11.0,1,5,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://realty.ya.ru/offer/4265760404442200320/;,Фрунзенская
48,20,8,0.42857142857142855,3,1957,8,40000,1.0,1,1,0,1,1,1,1,1,1,0,1,0.0,0,3,5,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6929687159741270273/;,Парк Победы
24,21,0,0.8888888888888888,"2,5",2023,4,42000,0.5,0,0,0,0,1,1,1,1,1,0,1,26.0,1,5,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5227616976259142190/;,Бухарестская
55,34,6,0.4,0,1959,6,75000,2.0,3,2,0,1,1,1,0,1,1,1,1,0.0,0,3,4,0,0,1,80,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8299957541184137571/;,Елизаровская
19,13,0,0.5555555555555556,"2,5",2023,4,35000,0.5,0,0,0,0,1,1,1,0,1,0,1,26.0,1,5,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6225526135977337524/;,Бухарестская
21,0,0,0.4,0,1882,4,25000,0.5,2,2,0,1,1,1,1,1,1,0,0,0.0,1,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7057104532689014529/;,Лиговский Проспект
55,35,10,0.4,3,1956,1,60000,2.0,2,1,0,0,1,1,0,1,1,0,1,0.0,1,3,6,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7602792530763573576/;,Московская
9,0,0,0.25,3,1917,10,27000,0.5,1,2,0,1,1,1,1,1,1,0,0,0.0,1,3,4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3692702818352486912/;,Обводный канал
112,55,27,1.0,"3,35",1907,7,85000,3.0,2,0,0,1,1,1,1,1,1,1,1,0.0,1,3,9,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5947986547216423936/;,Звенигородская
12,9,0,0.25,0,1917,8,27000,0.5,1,2,0,0,0,0,0,0,0,0,0,0.0,1,3,0,1,0,1,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3990772807519733390/;,Василеостровская
21,15,0,0.7,0,2020,8,54790,0.5,3,2,0,1,1,1,1,1,1,0,1,16.0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4655407189713231360/;,Лиговский Проспект
28,0,0,0.1111111111111111,"2,6",2023,10,31000,0.5,2,2,0,1,1,1,0,1,1,0,0,2.0,1,5,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6615481302302467662/;,Парнас
31,0,0,0.36363636363636365,"2,7",2020,5,44000,0.5,3,0,0,1,1,1,1,1,1,0,1,5.0,1,5,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3424820074817598464/;,Московские ворота
15,0,0,0.2,3,1885,4,25999,0.5,2,2,0,1,1,1,1,1,1,0,0,0.0,0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6608356457454633216/;,Технологический институт
18,13,5,0.16666666666666666,"3,8",1902,1,40000,1.0,3,2,0,0,0,1,1,1,1,0,1,0.0,1,3,5,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672993959847/;,Маяковская
33,15,5,0.5,"3,6",1916,1,80000,1.0,2,2,0,0,1,1,1,1,1,0,1,0.0,0,4,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672994674766/;,Адмиралтейская
22,15,0,0.75,3,0,8,38000,0.5,2,2,0,1,1,1,1,1,1,0,1,0.0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8081516527663495936/;,Площадь Александра Невского
27,0,0,0.15384615384615385,"2,65",2021,8,43000,0.5,3,2,0,1,1,1,1,1,1,0,1,11.0,1,5,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3386543874023228416/;,Фрунзенская
32,17,6,0.6666666666666666,"2,55",1963,5,25000,1.0,1,2,0,1,1,1,1,1,1,0,0,0.0,1,3,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1463041861312795393/;,Академическая
45,0,0,0.2,3,1862,5,55000,1.0,1,2,0,1,1,1,1,1,1,0,0,0.0,1,3,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6990585595864041728/;,Достоевская
300,140,92,1.0,7,1903,4,200000,7.0,3,0,0,0,1,1,1,1,1,1,0,0.0,1,3,4,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4718420448825378049/;,Горьковская
156,70,14,1.0,3,1995,9,400000,3.0,0,0,0,0,1,1,1,1,1,0,1,0.0,0,3,1,1,1,1,10,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7756009979460223670/;,Площадь Александра Невского
"44,9","30,2","7,1",0.8,"2,5",1965,10,35000,2.0,0,1,0,0,0,1,0,1,1,0,1,0.0,0,2,9,0,0,1,134,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5227535735059716895/;,Проспект Славы
48,0,"6,5",0.5833333333333334,0,1970,7,42000,2.0,1,1,1,0,1,1,1,1,1,0,0,0.0,1,3,1,1,1,1,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/115792411650343424/;,Старая Деревня
16,12,0,0.8333333333333334,"2,5",2023,4,34000,0.5,0,0,0,0,1,1,1,0,1,0,1,26.0,1,5,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5227616976259112181/;,Бухарестская
23,20,0,0.4444444444444444,"2,5",2023,4,42000,0.5,0,0,0,0,1,1,1,1,1,0,1,26.0,1,5,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5227616976259142191/;,Бухарестская
33,17,6,0.2,"2,5",1963,9,25000,1.0,1,2,0,1,1,1,1,1,1,0,1,0.0,0,3,2,0,0,1,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/3304997566582287360/;,Старая Деревня
40,0,0,0.5,0,1860,4,65000,1.0,1,2,0,1,1,1,0,1,1,0,0,0.0,1,0,0,0,0,1,23,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4432904510799869903/;,Спасская
80,60,12,0.6,"3,4",1806,7,95000,1.0,3,2,0,0,1,1,0,1,1,0,1,0.0,1,3,8,1,0,1,62,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/8299957540961572854/;,Гостиный двор
60,45,15,0.7058823529411765,"2,75",2012,9,95000,2.0,2,1,0,1,1,1,1,1,1,0,1,17.0,1,4,9,1,0,1,787,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6989123672995866658/;,Академическая
35,17,9,0.4,"2,8",1902,6,45000,1.0,2,1,0,1,1,1,1,1,1,0,1,0.0,1,3,2,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6237281915329379329/;,Обводный канал
59,35,14,0.5,"2,7",1902,7,110000,3.0,3,1,0,0,1,1,1,1,1,0,0,0.0,1,3,10,1,0,1,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/5203055392665167899/;,Чкаловская
12,8,0,0.16666666666666666,4,1900,7,32000,0.5,1,2,0,0,1,1,1,1,1,0,0,0.0,1,3,2,0,0,1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/2685775471150820865/;,Технологический институт
23,19,0,0.4444444444444444,"2,5",2023,4,42000,0.5,0,0,0,0,1,1,1,1,1,0,1,26.0,1,5,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6225526135977337466/;,Бухарестская
160,0,20,1.0,0,1892,2,120000,4.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,3,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6330279923616914750/;,Чернышевская
19,0,0,0.4,3,2023,5,48000,0.5,3,2,0,0,0,0,0,0,0,0,0,0.0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/2164965350709813249/;,Пушкинская
"49,2",16,0,0.5714285714285714,3,2023,4,70000,0.5,0,0,1,0,1,1,1,1,1,1,0,8.0,1,5,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7756009979460232347/;,Фрунзенская
46,30,7,0.6,0,1993,7,38000,2.0,0,1,0,0,0,1,0,1,1,0,0,0.0,1,2,11,1,1,1,457,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/6277929468793712415/;,Звёздная
85,0,0,0.7142857142857143,"3,69",1908,7,74000,3.0,2,2,0,1,1,1,1,1,1,0,1,0.0,1,3,3,1,0,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/789804613626423041/;,Маяковская
26,0,0,0.8,"2,74",0,8,49500,0.5,1,2,1,0,1,1,0,1,1,0,1,8.0,1,0,6,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/1550293554924071711/;,Фрунзенская
60,0,0,0.6,"3,4",1901,6,75000,2.0,3,2,0,1,1,1,1,1,1,0,0,0.0,1,3,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/4093526101990509569/;,Площадь Восстания
56,40,6,0.4,"3,3",1850,7,70000,2.0,2,2,0,0,1,1,1,1,1,0,0,0.0,1,3,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://realty.ya.ru/offer/7471212182524421888/;,Невский проспект
